Time	Artist	Title	Album	Track MBID	Artist MBID	Album MBID
0	A.R. Rahman	Tanha Tanha	Rangeela		e0bba708-bdd3-478d-84ea-c706413bedab	
0	A.R. Rahman	Poovukku Enna	Bombay		e0bba708-bdd3-478d-84ea-c706413bedab	
0	The Rolling Stones	(I Can't Get No) Satisfaction		060b4da7-c63c-4678-95f3-bcb3374e4901	b071f9fa-14b0-4217-8e97-eb41da73f598	
0	Ilaiyaraaja	aamani padave			34394522-a0f0-4675-aad2-30ac3cb3d7d3	
0	A.R. Rahman	Dheeme Dheeme	Zubeidaa		e0bba708-bdd3-478d-84ea-c706413bedab	
0	The Beatles	Lady Madonna	Love	6c267ad5-e2ba-44a8-8882-a4c2879b7768	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	2ecfd0c6-9da6-3d1b-b459-65e0a37a86a3
0	A.R. Rahman	Kannodu - Nithyasree			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Oasis	Wonderwall		31623cce-9717-4513-9d83-1b5d04e44f9b	ecf9f3a3-35e9-4c58-acaa-e707fba45060	
0	Shankar Ehsan Loy	Pretty Woman				
0	Bryan Adams	I'm Ready	Best of Me	3389f6f5-3b4f-4552-9b3b-23cff82a9a27	4dbf5678-7a31-406a-abbe-232f8ac2cd63	
0	Pearl Jam	Last Kiss		da0c35ce-5a36-47c4-8810-64f2ad643a94	83b9cbe7-9857-49e2-ab8e-b57b01038103	
0	Devi Sri Prasad	Govinda			d015addc-d2f8-4754-860f-6376fb7ea034	
0	A.R. Rahman	PUTHAM PUTHU	thiruda thiruda		e0bba708-bdd3-478d-84ea-c706413bedab	
0	Shankar Ehsan Loy	Tanhayee				
0	Harris Jayaraj	Oru Maalai			ecdd5aa9-b760-47d4-9541-3c3d04da433b	
0	A.R. Rahman	Columbus - ARR			e0bba708-bdd3-478d-84ea-c706413bedab	
1486632123866	Train	Ordinary	Alive at Last	e0f48a5f-666d-4f63-98b5-555d20608cf1	e273f427-3287-472d-84fe-1a9f2f91e5e2	2c1a120f-3fb7-489c-985e-805ea2903131
0	Red Hot Chili Peppers	Around the World	Californication	3ebc4815-3213-42f1-8517-539d0e2a7f95	8bfac288-ccc5-448d-9573-c33ea2aa5c30	be580d1c-181f-4ad9-9bfd-172c3960979e
0	A.R. Rahman	Veerapandi Kotayile	thiruda thiruda		e0bba708-bdd3-478d-84ea-c706413bedab	
0	Joe Satriani	War	The Extremist	a7c8de72-bb14-4e1a-b9e5-39c4f02e45d4	29762c82-bb92-4acd-b1fb-09cc4da250d2	2fb8ebc2-f95e-4def-809d-bef199f7c1c5
0	Sandeep Chowta	Mila Mila		a9c9b238-5d87-4b2c-ae2a-baa9d1a35dfa	a02f1f31-0895-4d0b-9a6f-815ed51dec92	
0	Savage Garden	Affirmation	Affirmation	73e6dc25-3e0b-4725-9ae3-70367a08cf89	a871fd87-50f7-4032-b06d-da56779edcce	c2d1fed5-0678-43a9-8f9d-f21b2136056b
0	A.R. Rahman	Kannum Kannum	thiruda thiruda		e0bba708-bdd3-478d-84ea-c706413bedab	
0	The Doors	Bird Of Prey	The Very Best of The Doors	27831b99-cad7-46d7-aec3-238b3040b7ed	9efff43b-3b29-4082-824e-bc82f646f93d	475b6b91-86e9-40ba-bb98-c6a65bd1339e
0	Sting	Desert Rose (with Cheb Mami)	Brand New Day		7944ed53-2a58-4035-9b93-140a71e41c34	ac625432-b13c-41f6-9882-edcb92e71798
0	John Lennon	Beautiful Boy (Darling Boy)	The John Lennon Collection	28fc6434-0e48-4f01-80c0-893f4907f9f9	4d5447d7-c61c-4120-ba1b-d7f471d385b9	d46d4dda-3cc1-379e-a0f3-c83a0c238fba
0	Bryan Adams	Please Forgive Me	Best of Me	b5f15d55-29b4-4bd4-9bd7-d6c44993420a	4dbf5678-7a31-406a-abbe-232f8ac2cd63	
0	Elvis Presley	You're the Devil in Disguise		097e828f-4448-41f1-9816-f56fed9f8ae1	01809552-4f87-45b0-afff-2c6f0730a3be	
0	Bread	Diary	Anthology of Bread	26f12eec-29fa-44a3-a03a-d776b13f3054	e3bcf587-a354-4723-a2d3-1c679d6571ea	b8680c70-a689-3c55-b515-5199fcdcce29
0	Red Hot Chili Peppers	Turn It Again	Stadium Arcadium	9c3176e1-90a3-4e60-9737-257f013648dc	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	A.R. Rahman	Vasta			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Elvis Presley	A Little Less Conversation		eee65b9a-6806-4428-9700-f1e47887b1cb	01809552-4f87-45b0-afff-2c6f0730a3be	
0	Red Hot Chili Peppers	Desecration Smile	Stadium Arcadium	164d95f3-2dcc-4dc8-b27c-9382ec88131a	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	Bee Gees	Stayin' Alive	Saturday Night Fever	8e13de06-8ada-4a68-91ad-171204ed59c2	bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810	
0	The Doors	The End	The Very Best of The Doors	1423fcd8-31f1-4ced-9c75-082af4ba45c1	9efff43b-3b29-4082-824e-bc82f646f93d	475b6b91-86e9-40ba-bb98-c6a65bd1339e
0	A.R. Rahman	Nenjam Ellam			e0bba708-bdd3-478d-84ea-c706413bedab	
0	The Doors	Strange Days	The Very Best of The Doors	6d5689a6-71ec-4177-b35d-c5977d210833	9efff43b-3b29-4082-824e-bc82f646f93d	475b6b91-86e9-40ba-bb98-c6a65bd1339e
0	The Servant	Cells		7840d187-44d4-4f75-b015-30504a1f2cb1	30e0c009-8dbf-4cee-9e02-ccd84d1b455c	
0	Simon & Garfunkel	Mrs. Robinson			5d02f264-e225-41ff-83f7-d9b1f0b1874a	
0	A.R. Rahman	Narumugaiye			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Bob Dylan	If Not for You	The Best of Bob Dylan	6199daf3-1d69-4a27-84bf-c456ccf521fe	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	Shakira	Whenever Wherever	Laundry Service	a6bb909a-95e4-45eb-aa80-9bfca58e2c22	bf24ca37-25f4-4e34-9aec-460b94364cfc	6217e136-71e2-3c8e-b4f5-57d264fa0773
0	Harris Jayaraj	Uyirin Uyire			ecdd5aa9-b760-47d4-9541-3c3d04da433b	
0	Bob Dylan	Everything Is Broken	The Best of Bob Dylan	595e02d8-d708-47ec-9743-ce881a1dea50	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	KT Tunstall	Black Horse and the Cherry Tree	Eye to the Telescope	04740490-082b-4142-9932-e0940b1dbf16	951d2103-9c7d-4849-ae60-88bf6aa4790b	96b7542e-f59a-4ef0-b33e-b21c4c9fbf99
0	Red Hot Chili Peppers	Especially in Michigan	Stadium Arcadium	69fe725a-b243-4417-ab19-e1d47452fed2	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	Shankar Ehsan Loy	Maurya Re				
0	Strings	Zinda Hoon			d2dc3299-43f3-4569-a9fe-b18b9e0d2669	
0	The Doors	When The Music´s Over	The Very Best of The Doors		9efff43b-3b29-4082-824e-bc82f646f93d	475b6b91-86e9-40ba-bb98-c6a65bd1339e
0	The Doors	Love Street	The Very Best of The Doors	70d092cd-b61f-4e8c-a52e-db96293d2efe	9efff43b-3b29-4082-824e-bc82f646f93d	475b6b91-86e9-40ba-bb98-c6a65bd1339e
0	Red Hot Chili Peppers	Death of a Martian	Stadium Arcadium	2aa3d348-950c-4475-b0a1-fdffeac702d8	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	Bryan Adams	When you're gone (Feat. Mel C)	Best of Me	9300c69a-3bad-4d82-85ed-2e1d82f8013d	4dbf5678-7a31-406a-abbe-232f8ac2cd63	
0	Joe Satriani	Tears in the Rain	The Extremist	6b1110de-005d-4a4e-b158-5b3c4b69ee7b	29762c82-bb92-4acd-b1fb-09cc4da250d2	2fb8ebc2-f95e-4def-809d-bef199f7c1c5
0	Louis Armstrong	What A Wonderful World		b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97	eea8a864-fcda-4602-9569-38ab446decd6	
0	Nino Rota	Godfather theme			d52ac009-4ed5-4d01-97d5-8280bb7dd460	
0	Bread	Mother Freedom	Anthology of Bread	6696a771-052a-42a8-b6dd-cce48374faea	e3bcf587-a354-4723-a2d3-1c679d6571ea	b8680c70-a689-3c55-b515-5199fcdcce29
0	A.R. Rahman	Thaiyya Thaiyya			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Joe Satriani	Motorcycle Driver	The Extremist	11f99075-4ed0-4977-83ee-96ba14cf208b	29762c82-bb92-4acd-b1fb-09cc4da250d2	2fb8ebc2-f95e-4def-809d-bef199f7c1c5
0	Red Hot Chili Peppers	So Much I	Stadium Arcadium	de0e6044-6976-4adf-914c-b9cfae3cb55d	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	Devi Sri Prasad	Evarina			d015addc-d2f8-4754-860f-6376fb7ea034	
0	Bob Dylan	I Shall Be Released	The Best of Bob Dylan	e00f2d76-e07f-4899-9b42-7f879f7bd023	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	Shibani Kashyap	Zinda Hoon Main			8e0ca9fc-ae2a-438e-9efc-e46378d35b5b	
0	The Beatles	Octopus's Garden	Love	0760ab79-4d81-44c5-9cfe-2f91dd69fc0e	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	2ecfd0c6-9da6-3d1b-b459-65e0a37a86a3
0	A.R. Rahman	Sandhosha Kaneere			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Bread	Everything I Own	Anthology of Bread	d8844e35-e5dc-4ab5-91d2-c3f16fbda1e3	e3bcf587-a354-4723-a2d3-1c679d6571ea	b8680c70-a689-3c55-b515-5199fcdcce29
0	Ennio Morricone	Good Bad Ugly			a16e47f5-aa54-47fe-87e4-bb8af91a9fdd	
0	Bryan Adams	Have You Ever Really Loved a Woman?	Best of Me	5ee028b0-d588-4601-802b-7ebac6639e40	4dbf5678-7a31-406a-abbe-232f8ac2cd63	
0	A.R. Rahman	Yeh Jo Des Hai Tera	Swades		e0bba708-bdd3-478d-84ea-c706413bedab	
0	Hey Ram	Nee Partha Parvaiyil				
0	Gomez	Notice	How We Operate	a001260a-6025-4774-af9e-3d8607b74a3b	5a9d5385-7a27-411d-8f88-3577af5ce704	8759398b-f03e-44a0-8a90-d156090b613f
0	Red Hot Chili Peppers	She's Only 18	Stadium Arcadium	dc049adc-1365-4ee7-8c47-503fe14897a5	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	Clint Mansell	Summer - Party2			fc015f11-be38-4b7d-b3e8-5d809242ecec	
0	A.R. Rahman	Ajnabi			e0bba708-bdd3-478d-84ea-c706413bedab	
0	U2	Vertigo	How to Dismantle an Atomic Bomb	f753246b-d52e-4601-b9f5-88c05d261f75	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	1eccc76d-a24a-3066-ab4f-85e2efffb251
0	Ryan Adams	Come Pick Me Up		4759e840-8cf5-4ec7-868f-9cf99bef8cd2	c80f38a6-9980-485d-997c-5c1a9cbd0d64	
0	A.R. Rahman	Yeh Tara Woh Tara			e0bba708-bdd3-478d-84ea-c706413bedab	
0	A.R. Rahman	Senore			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Bryan Adams	All for love (With Rod Stewart & Sting)	Best of Me		4dbf5678-7a31-406a-abbe-232f8ac2cd63	
0	Bob Dylan	Knockin' on Heaven's Door	The Best of Bob Dylan	194b5296-258a-4414-9854-9a520bb32b6e	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	Norah Jones	Rosie's Lullaby	Not Too Late	35501767-3aa3-4c3b-9c7e-8ddc0214d028	985c709c-7771-4de3-9024-7bda29ebe3f9	8cdee963-2bcb-34dd-b682-5d5dc80dbea3
0	Deep Purple	Smoke on the Water	Machine Head	9f6d644d-b1f9-4c29-8e7d-18cf12434d7b	79491354-3d83-40e3-9d8e-7592d58d790a	e1ca2e07-a4c6-4845-8960-843bfc825d61
0	Bob Dylan	Shelter from the Storm	The Best of Bob Dylan	deb09e02-7edd-44f4-90a2-7b20d244a0c7	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	A.R. Rahman	Yeh Rishta			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Bob Dylan	Jokerman	The Best of Bob Dylan	b949ca79-4492-4a2d-8323-7222358990f8	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	Cake	The Guitar Man	Pressure Chief	59066f12-b4d9-4552-adff-5dadb529939f	fa7b9055-3703-473a-8a09-adf2fe031a24	b2568b6d-88ec-4dd0-a41f-df7ea4d33b51
0	Darren Hayes	Sense Of Humour	The Tension And The Spark		ec21de7d-2288-4640-a015-edecf6ac147f	1183677e-1746-4129-b69f-8671e6a23165
0	Red Hot Chili Peppers	Warlocks	Stadium Arcadium	5ff49416-2ba6-43b2-967d-d2f4282a0719	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	A.R. Rahman	Fanaa			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Darren Hayes	Love and Attraction	The Tension And The Spark	653c71e3-05b2-4190-8933-758f6079a230	ec21de7d-2288-4640-a015-edecf6ac147f	1183677e-1746-4129-b69f-8671e6a23165
0	Darren Hayes	Strange Relationship	Spin	6bf32a71-4f73-47df-9aab-1244987c9862	ec21de7d-2288-4640-a015-edecf6ac147f	5119196b-fe57-4ac4-a4f8-dfd7611c2b58
0	Jimi Hendrix	Hey Joe		8cbfe729-28ce-4aa7-a314-abd4c4b9d4b1	06fb1c8b-566e-4cb2-985b-b467c90781d4	
0	Red Hot Chili Peppers	Wet Sand	Stadium Arcadium	ea24cf58-31c6-4e6b-b99b-1ce8f77894a2	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	Shankar Ehsan Loy	Don Revisited				
0	Eagles	Best of My Love		77fed1f5-58db-4e07-bcd7-e78135eb0fb9	f46bd570-5768-462e-b84c-c7c993bbf47e	
0	A.R. Rahman	Kannalanae	Bombay		e0bba708-bdd3-478d-84ea-c706413bedab	
0	KT Tunstall	Suddenly I See	Eye to the Telescope	1f8051df-6ad8-4243-9023-657ad6cd31a1	951d2103-9c7d-4849-ae60-88bf6aa4790b	96b7542e-f59a-4ef0-b33e-b21c4c9fbf99
0	A.R. Rahman	Ithuthan Kathal Enbadha			e0bba708-bdd3-478d-84ea-c706413bedab	
0	A.R. Rahman	Kadal Sadugudu			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Guns N' Roses	Sweet Child o' Mine	Appetite for Destruction		eeb1195b-f213-4ce1-b28c-8565211f8e43	0cd73336-0246-3c85-8ce6-5f3142fe1217
0	Shankar Ehsan Loy	Main Hoon Don				
0	A.R. Rahman	Alaipayuthey			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Sting	After The Rain Has Fallen	Brand New Day	6d4eef62-f42f-4958-87b3-91f1c035643d	7944ed53-2a58-4035-9b93-140a71e41c34	ac625432-b13c-41f6-9882-edcb92e71798
0	Santana	Smooth	Supernatural	f07a3e22-56bd-4eb2-b155-d855232996e8	f7fda030-0ba1-42e9-a385-3deebc939bc9	bf0de05c-8e66-4601-9d16-b589395afcb4
0	A.R. Rahman	Tauba Tauba			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Shankar Ehsan Loy	Don The Theme				
0	Bill Withers	Ain't No Sunshine		da2c48eb-09af-4d74-96df-20b077c1c79f	fd1a2d9d-9bb6-44de-83a3-41560658aba9	
0	Bob Dylan	Gotta Serve Somebody	The Best of Bob Dylan	58fd3b0d-6aa7-44fc-b7e4-b5be774e8909	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	A.R. Rahman	September			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Norah Jones	Little Room	Not Too Late	b274dff2-24ed-4ce6-9888-7f0bdd1d3a3f	985c709c-7771-4de3-9024-7bda29ebe3f9	8cdee963-2bcb-34dd-b682-5d5dc80dbea3
0	A.R. Rahman	Jana Gana Mana			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Louis Armstrong	A Kiss To Build A Dream On - 92 Sleepless In Seattle			eea8a864-fcda-4602-9569-38ab446decd6	
0	Darren Hayes	Ego	The Tension And The Spark	180fae35-3b3d-4f0a-9d90-de932d76b6d7	ec21de7d-2288-4640-a015-edecf6ac147f	1183677e-1746-4129-b69f-8671e6a23165
0	Enrique Iglesias	Love To See You Cry	Escape	948b6623-ad76-4e15-b0d8-7ade9cf8f286	35f866dc-c061-48ba-8157-cf2e0eac4857	ccc63332-20d9-45e5-8696-4a43a878573c
0	Shankar Ehsan Loy	Main Aisa Kyon Hoon				
0	A.R. Rahman	Ek Tu Hi Bharosa	Pukar		e0bba708-bdd3-478d-84ea-c706413bedab	
0	A.R. Rahman	Vidai Kodu			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Bryan Adams	(Everything I Do) I Do It for You	Best of Me	8003d71b-d310-4f96-bb91-27d6008648e3	4dbf5678-7a31-406a-abbe-232f8ac2cd63	
0	U2	Who`s Gonna Ride			a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	
0	Red Hot Chili Peppers	She Looks to Me	Stadium Arcadium	cd112d99-0655-486b-93a1-6d704029d9f6	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	Elton John	Candle In Wind			b83bc61f-8451-4a5d-8b8e-7e9ed295e822	
0	Devi Sri Prasad	anandam			d015addc-d2f8-4754-860f-6376fb7ea034	
0	Sting	A Thousand Years	Brand New Day	d15d95a5-fe2f-47f9-8cd2-6f10bd051590	7944ed53-2a58-4035-9b93-140a71e41c34	ac625432-b13c-41f6-9882-edcb92e71798
0	The Beatles	Eleanor Rigby / Julia	Love		b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	2ecfd0c6-9da6-3d1b-b459-65e0a37a86a3
0	Harris Jayaraj	Neruppae		d5e227c6-c46d-43f5-9710-4a07bc3c0a7c	ecdd5aa9-b760-47d4-9541-3c3d04da433b	
0	Bob Dylan	Oh, Sister	The Best of Bob Dylan	c662375e-7c19-48a0-9c48-9eab1e0dacc0	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	Bob Dylan	Lay Lady Lay	The Best of Bob Dylan	1c7f34ef-6796-47cb-b593-1aeafc9bb0fc	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	Bread	Baby I'm A Want You	Anthology of Bread	03a8431a-8bf2-4468-8cb0-f5c047be19ba	e3bcf587-a354-4723-a2d3-1c679d6571ea	b8680c70-a689-3c55-b515-5199fcdcce29
0	A.R. Rahman	THANGATHAMARAI			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Joe Satriani	Starry Night	Strange Beautiful Music	a8d8e862-f5a4-4393-83ad-239bf4fe3477	29762c82-bb92-4acd-b1fb-09cc4da250d2	cfd92983-290c-43ac-bf0a-288f94f2dc0c
0	The Cranberries	Zombie		ec9aed01-23a4-4b20-835d-849c0fc9d69c	c98d40fd-f6cf-4b26-883e-eaa515ee2851	
0	Bob Dylan	Forever Young	The Best of Bob Dylan	64096e8f-52fc-47f5-9c85-8e41439f75da	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	The Beatles	I Want to Hold Your Hand	Love	7f7956aa-88fc-4267-a2ae-4daac0c39c73	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	2ecfd0c6-9da6-3d1b-b459-65e0a37a86a3
0	Bread	Sweet Surrender	Anthology of Bread	11978b48-fe91-4184-a675-8f09aaa85377	e3bcf587-a354-4723-a2d3-1c679d6571ea	b8680c70-a689-3c55-b515-5199fcdcce29
0	Shania Twain	Your still the one I want	Come on Over		faabb55d-3c9e-4c23-8779-732ac2ee2c0d	9414114a-422b-460d-834d-be1e189bee4f
0	Yuvan Shankar Raja	Night Life - Varriya			94439fdd-273b-4255-9608-04cb1969fcfa	
0	A.R. Rahman	kannathil muthammital			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Red Hot Chili Peppers	Animal Bar	Stadium Arcadium	4fa2606e-bf5d-4f58-a230-a5bc3c00f4a8	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	Iron Maiden	Dance of Death	Dance Of Death	0846c882-4feb-487f-b0b2-2f535d742daf	ca891d65-d9b0-4258-89f7-e6ba29d83767	3c1e204d-5753-4a12-9a27-f6cd70f296a1
0	Devi Sri Prasad	Kanulu Moosina			d015addc-d2f8-4754-860f-6376fb7ea034	
0	Bread	Make It With You	Anthology of Bread	f67eca89-19be-4c9d-af8a-d80f262387d3	e3bcf587-a354-4723-a2d3-1c679d6571ea	b8680c70-a689-3c55-b515-5199fcdcce29
0	Bryan Adams	Best Of Me	Best of Me	e796d8c1-9471-4082-93a1-41ebf96e288e	4dbf5678-7a31-406a-abbe-232f8ac2cd63	
0	A.R. Rahman	Kaadhal Rojave	Roja		e0bba708-bdd3-478d-84ea-c706413bedab	
0	Led Zeppelin	That's the Way		5b0d9044-ebfd-4c30-b106-32f7cc2745eb	d6e0e274-8e19-44ce-b5b2-52c12f8a674a	
0	Jatin-Lalit	Hoshwalon Ko Khabar Kya			e565c4ed-e25e-495b-974d-bd1dce53f5e1	
0	A.R. Rahman	Nenjinile			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Shankar Ehsan Loy	Agar Main Kahoon				
0	Darren Hayes	Feel	The Tension And The Spark	156cc15d-a0f3-4a02-9ca2-a93dc6a5f92f	ec21de7d-2288-4640-a015-edecf6ac147f	1183677e-1746-4129-b69f-8671e6a23165
0	Atif Aslam	Lamhe (DJ Mix)			2c26fddb-3926-4004-ae27-22a3896a4f26	
0	A.R. Rahman	Snehitane			e0bba708-bdd3-478d-84ea-c706413bedab	
0	The Doors	Touch Me	The Very Best of The Doors	1dd1f86c-2120-45f3-ac9f-3c87257fe414	9efff43b-3b29-4082-824e-bc82f646f93d	475b6b91-86e9-40ba-bb98-c6a65bd1339e
0	The Doors	People Are Strange	The Very Best of The Doors	6939a732-bc36-4ee8-82d2-16e7d5e8e262	9efff43b-3b29-4082-824e-bc82f646f93d	475b6b91-86e9-40ba-bb98-c6a65bd1339e
0	Devi Sri Prasad	monalisa			d015addc-d2f8-4754-860f-6376fb7ea034	
0	A.R. Rahman	Porkalam			e0bba708-bdd3-478d-84ea-c706413bedab	
0	A.R. Rahman	Pyar Yeh Jaane Kaisa Hai	Rangeela		e0bba708-bdd3-478d-84ea-c706413bedab	
0	The Beatles	Blackbird / Yesterday	Love	d41f0807-7830-4400-b283-6867c5c74484	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	2ecfd0c6-9da6-3d1b-b459-65e0a37a86a3
0	Darren Hayes	Unlovable	The Tension And The Spark	49238ee4-a4fb-4322-b519-9a3c763e7aca	ec21de7d-2288-4640-a015-edecf6ac147f	1183677e-1746-4129-b69f-8671e6a23165
0	The Cranberries	Animal Instinct		4d644615-fbe3-473a-b76f-a395af08dadb	c98d40fd-f6cf-4b26-883e-eaa515ee2851	
0	A.R. Rahman	Vennila			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Audioslave	Show Me How To Live	Audioslave	62d9d200-5445-4ee9-9541-88345027d0f1	020bfbb4-05c3-4c86-b372-17825c262094	399047ca-8a49-3693-915d-4db57cce2bb7
0	Bryan Adams	Back to You	Best of Me	a0f4bee6-0b66-4c2f-ac68-27268605a160	4dbf5678-7a31-406a-abbe-232f8ac2cd63	
0	Coldplay	No More Keeping My Feet on the Ground		1521a56b-ad65-4810-8f25-661f23339f76	cc197bad-dc9c-440d-a5b5-d52ba2e14234	
0	The Doors	Riders on the Storm  (40th Anniversary Mix by Bruce Botnick)	The Very Best of The Doors		9efff43b-3b29-4082-824e-bc82f646f93d	475b6b91-86e9-40ba-bb98-c6a65bd1339e
0	Sting	Brand New Day	Brand New Day	b999cac8-6671-4ec8-ae90-837810d0ef18	7944ed53-2a58-4035-9b93-140a71e41c34	ac625432-b13c-41f6-9882-edcb92e71798
0	A.R. Rahman	Koncham Nilavu	thiruda thiruda		e0bba708-bdd3-478d-84ea-c706413bedab	
0	Jethro Tull	Wond'ring Aloud	Aqualung	1e76fa4b-3958-49ed-8632-1b34720fcf33	ece57992-dc2e-4f67-a269-fa43626c1a3d	20f367e3-ab11-4dcd-9350-8ef410a126ef
0	A.R. Rahman	Pachai Nirame			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Bryan Adams	Let's Make a Night to Remember	Best of Me	8be0b6b5-aa51-48d8-ad83-0972881a1907	4dbf5678-7a31-406a-abbe-232f8ac2cd63	
0	A.R. Rahman	Kannathil Muthamittal 2			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Simon & Garfunkel	Homeward Bound		cb1a5fea-e927-4b6b-bc9d-4429b20bb7ee	5d02f264-e225-41ff-83f7-d9b1f0b1874a	
0	U2	Beautiful Day	All That You Can't Leave Behind	f7f264d0-a89b-4682-9cd7-a4e7c37637af	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	33a49d52-4a32-43c0-9282-22e13b8907b0
0	A.R. Rahman	Chinnamma			e0bba708-bdd3-478d-84ea-c706413bedab	
0	A.R. Rahman	Antha Arabi	Bombay		e0bba708-bdd3-478d-84ea-c706413bedab	
0	Darren Hayes	Pop!ular	The Tension And The Spark	4c5dee94-b774-45bc-a0f9-903d39ac7216	ec21de7d-2288-4640-a015-edecf6ac147f	1183677e-1746-4129-b69f-8671e6a23165
0	Red Hot Chili Peppers	C'mon Girl	Stadium Arcadium	0c8a8349-27da-4092-8c16-4f78f74854dc	8bfac288-ccc5-448d-9573-c33ea2aa5c30	176eedfe-de5c-3a7c-bdeb-1c900d317524
0	John Denver	Ghostriders In The Sky			34e10b51-b5c6-4bc1-b70e-f05f141eda1e	
0	M M Kreem	Jaadu hai nasha hai				
0	Darren Hayes	Darkness	The Tension And The Spark	d91eddfd-f277-47d1-b499-7acdec6336ec	ec21de7d-2288-4640-a015-edecf6ac147f	1183677e-1746-4129-b69f-8671e6a23165
0	A.R. Rahman	Khamosh Raat (Roopkumar Rathod)	Thakshak		e0bba708-bdd3-478d-84ea-c706413bedab	
0	The Doors	Hello, I Love You	The Very Best of The Doors	86082dbc-2fba-44dd-a4e8-4b6b5234e0cc	9efff43b-3b29-4082-824e-bc82f646f93d	475b6b91-86e9-40ba-bb98-c6a65bd1339e
0	A.R. Rahman	O! Bhavre			e0bba708-bdd3-478d-84ea-c706413bedab	
0	Simon & Garfunkel	Cloudy			5d02f264-e225-41ff-83f7-d9b1f0b1874a	
0	A.R. Rahman	Hai Rama	Rangeela		e0bba708-bdd3-478d-84ea-c706413bedab	
0	Bob Dylan	All Along the Watchtower	The Best of Bob Dylan	a280c14d-9898-42ff-910a-683fccaf3d06	72c536dc-7137-4477-a521-567eeb840fa8	78865629-a788-391b-ac1d-a47e26553c10
0	Sting	It's Probably Me		810dad43-69a7-4533-a78d-310bf41bf57a	7944ed53-2a58-4035-9b93-140a71e41c34	
